city,timestamp,temperature,season
Moscow,2019-08-05,13.44128481553619,summer
Moscow,2019-08-06,9.602352797729525,summer
Moscow,2019-08-07,16.233955278462474,summer
Moscow,2019-08-08,18.684274984210365,summer
Moscow,2019-08-09,19.869035788395035,summer
Moscow,2019-08-10,18.728688784689222,summer
Moscow,2019-08-11,22.249317666302808,summer
Moscow,2019-08-12,15.10038999939378,summer
Moscow,2019-08-13,23.087274253580308,summer
Moscow,2019-08-14,23.700951528722175,summer
Moscow,2019-08-15,17.82954340074341,summer
Moscow,2019-08-16,10.621742518740106,summer
Moscow,2019-08-17,15.24327225861189,summer
Moscow,2019-08-18,16.191993816642345,summer
Moscow,2019-08-19,13.128897666139249,summer
Moscow,2019-08-20,16.78881371127561,summer
Moscow,2019-08-21,10.169857124231626,summer
Moscow,2019-08-22,18.690744462220056,summer
Moscow,2019-08-23,21.073318340536254,summer
Moscow,2019-08-24,15.459789931282108,summer
Moscow,2019-08-25,19.601368717410935,summer
Moscow,2019-08-26,11.98574949886702,summer
Moscow,2019-08-27,19.046074157055024,summer
Moscow,2019-08-28,20.14698126051647,summer
Moscow,2019-08-29,17.861120873636317,summer
Moscow,2019-08-30,12.192018541122646,summer
Moscow,2019-08-31,13.18266575397956,summer
Moscow,2019-09-01,5.172653347236842,autumn
Moscow,2019-09-02,5.980560049310867,autumn
Moscow,2019-09-03,3.1627634150435817,autumn
Moscow,2019-09-04,13.405467602971859,autumn
Moscow,2019-09-05,2.9897137568983307,autumn
Moscow,2019-09-06,3.065900092019274,autumn
Moscow,2019-09-07,3.4477835042769938,autumn
Moscow,2019-09-08,9.626647010470956,autumn
Moscow,2019-09-09,10.566448259459902,autumn
Moscow,2019-09-10,5.535508578309269,autumn
Moscow,2019-09-11,11.462574902419895,autumn
Moscow,2019-09-12,7.238538900274365,autumn
Moscow,2019-09-13,11.010782858516475,autumn
Moscow,2019-09-14,17.636988265511626,autumn
Moscow,2019-09-15,3.6721057658863465,autumn
Moscow,2019-09-16,6.206417288799967,autumn
Moscow,2019-09-17,4.7627044510334064,autumn
Moscow,2019-09-18,5.946346606120192,autumn
Moscow,2019-09-19,15.032898454517166,autumn
Moscow,2019-09-20,9.394432811824482,autumn
Moscow,2019-09-21,16.154113394462,autumn
Moscow,2019-09-22,0.5956336034641065,autumn
Moscow,2019-09-23,4.422109894273015,autumn
Moscow,2019-09-24,5.885929740177441,autumn
Moscow,2019-09-25,13.02615200562395,autumn
Moscow,2019-09-26,8.57544174461886,autumn
Moscow,2019-09-27,14.07073018328298,autumn
Moscow,2019-09-28,0.6520624042879346,autumn
Moscow,2019-09-29,5.155227937525,autumn
Moscow,2019-09-30,5.146439887916639,autumn
Moscow,2019-10-01,13.749198108202535,autumn
Moscow,2019-10-02,14.549203673770338,autumn
Moscow,2019-10-03,12.699160727257318,autumn
Moscow,2019-10-04,-0.5174870926394455,autumn
Moscow,2019-10-05,4.62912084422871,autumn
Moscow,2019-10-06,11.43172293224582,autumn
Moscow,2019-10-07,11.656993788199829,autumn
Moscow,2019-10-08,5.753805930369781,autumn
Moscow,2019-10-09,13.171502164137014,autumn
Moscow,2019-10-10,9.366092613756836,autumn
Moscow,2019-10-11,10.333810035009368,autumn
Moscow,2019-10-12,10.978924841140694,autumn
Moscow,2019-10-13,10.006739419066392,autumn
Moscow,2019-10-14,1.2807030479472399,autumn
Moscow,2019-10-15,9.257765287932193,autumn
Moscow,2019-10-16,3.476310563008103,autumn
Moscow,2019-10-17,2.684758703740287,autumn
Moscow,2019-10-18,16.623160575747246,autumn
Moscow,2019-10-19,6.121004942189158,autumn
Moscow,2019-10-20,14.910071717532347,autumn
Moscow,2019-10-21,10.586494865743706,autumn
Moscow,2019-10-22,15.151740149900485,autumn
Moscow,2019-10-23,13.787185824500686,autumn
Moscow,2019-10-24,6.351313114782611,autumn
Moscow,2019-10-25,7.534359629487776,autumn
Moscow,2019-10-26,7.676117093319089,autumn
Moscow,2019-10-27,8.335393142697422,autumn
Moscow,2019-10-28,13.750843156278918,autumn
Moscow,2019-10-29,1.9616309623568045,autumn
Moscow,2019-10-30,12.550718972556158,autumn
Moscow,2019-10-31,3.6506167136671612,autumn
Moscow,2019-11-01,4.270646864488754,autumn
Moscow,2019-11-02,8.98386088621739,autumn
Moscow,2019-11-03,6.372009679631337,autumn
Moscow,2019-11-04,7.425852054053372,autumn
Moscow,2019-11-05,2.395589679215732,autumn
Moscow,2019-11-06,10.022601976903562,autumn
Moscow,2019-11-07,4.286058010404879,autumn
Moscow,2019-11-08,9.429515650913352,autumn
Moscow,2019-11-09,10.39676440031029,autumn
Moscow,2019-11-10,9.617071123620788,autumn
Moscow,2019-11-11,7.550913283224605,autumn
Moscow,2019-11-12,10.85253741118714,autumn
Moscow,2019-11-13,11.85359724224631,autumn
Moscow,2019-11-14,-2.391834118369026,autumn
Moscow,2019-11-15,13.993571141394652,autumn
Moscow,2019-11-16,14.706552158955963,autumn
Moscow,2019-11-17,12.175591004330467,autumn
Moscow,2019-11-18,1.069346586856133,autumn
Moscow,2019-11-19,10.673858038906523,autumn
Moscow,2019-11-20,8.487430856040097,autumn
Moscow,2019-11-21,3.850484619916757,autumn
Moscow,2019-11-22,4.1286172701555,autumn
Moscow,2019-11-23,9.675850764314754,autumn
Moscow,2019-11-24,3.4874400420391485,autumn
Moscow,2019-11-25,11.118756441724944,autumn
Moscow,2019-11-26,-1.7287935264122574,autumn
Moscow,2019-11-27,13.087339805693448,autumn
Moscow,2019-11-28,14.614850168837071,autumn
Moscow,2019-11-29,15.579141260340661,autumn
Moscow,2019-11-30,15.536872455637916,autumn
Moscow,2019-12-01,-12.909869743141176,winter
Moscow,2019-12-02,-10.614652404197193,winter
Moscow,2019-12-03,-3.7732560383816063,winter
Moscow,2019-12-04,-9.776611037237245,winter
Moscow,2019-12-05,-10.204745148132131,winter
Moscow,2019-12-06,-7.202089784253302,winter
Moscow,2019-12-07,-13.83271337387362,winter
Moscow,2019-12-08,-5.81142265148267,winter
Moscow,2019-12-09,-7.157859392556228,winter
Moscow,2019-12-10,-10.331724374687484,winter
Moscow,2019-12-11,-11.320238638290512,winter
Moscow,2019-12-12,-7.638793255345414,winter
Moscow,2019-12-13,-9.72491447228607,winter
Moscow,2019-12-14,-9.268502518269095,winter
Moscow,2019-12-15,-10.06874332567749,winter
Moscow,2019-12-16,-9.946137022309474,winter
Moscow,2019-12-17,-12.001306707086032,winter
Moscow,2019-12-18,-17.132064493613694,winter
Moscow,2019-12-19,-1.4688952605820695,winter
Moscow,2019-12-20,-8.904232299691321,winter
Moscow,2019-12-21,-6.895705858802396,winter
Moscow,2019-12-22,-13.849538613667535,winter
Moscow,2019-12-23,-12.370529986743023,winter
Moscow,2019-12-24,-5.990361207184685,winter
Moscow,2019-12-25,-11.66608520175118,winter
Moscow,2019-12-26,-16.555707289961497,winter
Moscow,2019-12-27,-12.998320117208488,winter
Moscow,2019-12-28,-7.1882818886914706,winter
Moscow,2019-12-29,0.7820863597684173,winter
Sydney,2010-01-01,5.5250938553915585,winter
Sydney,2010-01-02,9.391584086890095,winter
Sydney,2010-01-03,5.326397257221182,winter
Sydney,2010-01-04,7.111300587045044,winter
Sydney,2010-01-05,3.4816583190828556,winter
Sydney,2010-01-06,15.738297868863594,winter
Sydney,2010-01-07,17.122328831807703,winter
Sydney,2010-01-08,8.668651090734748,winter
Sydney,2010-01-09,2.6607895552248237,winter
Sydney,2010-01-10,8.460056785623648,winter
Sydney,2010-01-11,10.500160061006856,winter
Sydney,2010-01-12,18.02389486319094,winter
Sydney,2010-01-13,17.87098341221492,winter
Sydney,2010-01-14,6.99260006127093,winter
Sydney,2010-01-15,4.23943656748768,winter
Sydney,2010-01-16,17.763081901233907,winter
Sydney,2010-01-17,7.677465601573162,winter
Sydney,2010-01-18,10.436632517518113,winter
Sydney,2010-01-19,8.180112561263087,winter
Sydney,2010-01-20,10.904398185819595,winter
Sydney,2010-01-21,11.655269901252517,winter
Sydney,2010-01-22,11.236619734750843,winter
Sydney,2010-01-23,14.024392619336327,winter
Sydney,2010-01-24,14.31258042199977,winter
Sydney,2010-01-25,12.20593100439233,winter
Sydney,2010-01-26,13.055244716456468,winter
Sydney,2010-01-27,19.08077552245856,winter
Sydney,2010-01-28,2.2017143146031835,winter
Sydney,2010-01-29,11.390504128090493,winter
Sydney,2010-01-30,17.942506827314364,winter
Sydney,2010-01-31,15.557452927088576,winter
Sydney,2010-02-01,1.9888844714432796,winter
Sydney,2010-02-02,20.036324759103053,winter
Sydney,2010-02-03,10.556586982535057,winter
Sydney,2010-02-04,7.368552588314089,winter
Sydney,2010-02-05,15.87975242228763,winter
Sydney,2010-02-06,10.759218539162358,winter
Sydney,2010-02-07,1.7922175441009394,winter
Sydney,2010-02-08,1.410356948897574,winter
Sydney,2010-02-09,9.20307132530457,winter
Sydney,2010-02-10,17.40953025093928,winter
Sydney,2010-02-11,17.117972463601,winter
Sydney,2010-02-12,8.16945400273127,winter
Sydney,2010-02-13,6.7472155052869045,winter
Sydney,2010-02-14,17.252299851867644,winter
Sydney,2010-02-15,9.079196804434309,winter
Sydney,2010-02-16,11.356050881353912,winter
Sydney,2010-02-17,7.191568838067973,winter
Sydney,2010-02-18,19.121577230245137,winter
Sydney,2010-02-19,0.68302114238654,winter
Sydney,2010-02-20,15.347231017648035,winter
Sydney,2010-02-21,13.118612117173885,winter
Sydney,2010-02-22,15.591719239150422,winter
Sydney,2010-02-23,14.064811130718136,winter
Sydney,2010-02-24,12.389117030754852,winter
Sydney,2010-02-25,8.758655255618212,winter
Sydney,2010-02-26,11.917723882523468,winter
Sydney,2010-02-27,10.372828542027724,winter
Sydney,2010-02-28,6.481547607468826,winter
Sydney,2010-03-01,18.016892330229588,spring
Sydney,2010-03-02,16.028003527122934,spring
Sydney,2010-03-03,25.377975186313908,spring
Sydney,2010-03-04,22.306674409264815,spring
Sydney,2010-03-05,17.49710250780414,spring
Sydney,2010-03-06,12.938019148240105,spring
Sydney,2010-03-07,14.194989912913535,spring
Sydney,2010-03-08,15.316440190568077,spring
Sydney,2010-03-09,19.98711690847091,spring
Sydney,2010-03-10,19.10069181750932,spring
Sydney,2010-03-11,13.75189636643007,spring
Sydney,2010-03-12,15.665316713992263,spring
Sydney,2010-03-13,21.764508418329086,spring
Sydney,2010-03-14,21.967488719963438,spring
Sydney,2010-03-15,10.838995168179633,spring
Sydney,2010-03-16,10.32478525585778,spring
Sydney,2010-03-17,15.611024304522658,spring
Sydney,2010-03-18,17.69446469682408,spring
Sydney,2010-03-19,23.788850726580094,spring
Sydney,2010-03-20,14.848042905990251,spring
Sydney,2010-03-21,33.48901938400715,spring
Sydney,2010-03-22,24.016279546290363,spring
Sydney,2010-03-23,21.282916715052373,spring
Sydney,2010-03-24,13.409296122756786,spring
Sydney,2010-03-25,23.11733792103511,spring
Sydney,2010-03-26,11.362863132191489,spring
Sydney,2010-03-27,19.898390084303134,spring
Sydney,2010-03-28,15.318859677911824,spring
Sydney,2010-03-29,10.353310063579045,spring
Sydney,2010-03-30,12.960802230687843,spring
Sydney,2010-03-31,14.60430186679001,spring
Sydney,2010-04-01,4.397956865605183,spring
Sydney,2010-04-02,24.17188756795829,spring
Sydney,2010-04-03,15.505208300157157,spring
Sydney,2010-04-04,21.989998286413336,spring
Sydney,2010-04-05,25.115288485095782,spring
Sydney,2010-04-06,23.89305536574017,spring
Sydney,2010-04-07,25.250727909818536,spring
Sydney,2010-04-08,13.34646627374643,spring
Sydney,2010-04-09,24.65564957441405,spring
Sydney,2010-04-10,14.164709970776059,spring
Sydney,2010-04-11,13.361521410640897,spring
Sydney,2010-04-12,17.04274664305814,spring
Sydney,2010-04-13,20.918951887866136,spring
Sydney,2010-04-14,25.378595882554187,spring
Sydney,2010-04-15,19.91352441579508,spring
Sydney,2010-04-16,7.818437532796061,spring
Sydney,2010-04-17,16.392147744981397,spring
Sydney,2010-04-18,27.98841342867987,spring
Sydney,2010-04-19,14.042364461437819,spring
Sydney,2010-04-20,15.035070676412566,spring
Sydney,2010-04-21,19.701126208760005,spring
Sydney,2010-04-22,3.8975382981859266,spring
Sydney,2010-04-23,14.103538728812843,spring
Sydney,2010-04-24,21.86283202065743,spring
Sydney,2010-04-25,24.313458838605577,spring
Sydney,2010-04-26,18.501561401689365,spring
Sydney,2010-04-27,25.607278552651433,spring
Sydney,2010-04-28,17.177121117428772,spring
Sydney,2010-04-29,25.832459536811136,spring
Sydney,2010-04-30,24.770228044625025,spring
Sydney,2010-05-01,15.846096112502288,spring
Sydney,2010-05-02,15.424509072433318,spring
Sydney,2010-05-03,20.759263922107323,spring
Sydney,2010-05-04,16.16804783000836,spring
Sydney,2010-05-05,14.76587877405682,spring
Sydney,2010-05-06,21.240152793435776,spring
Sydney,2010-05-07,18.18486200558258,spring
Sydney,2010-05-08,17.260988004936525,spring
Sydney,2010-05-09,7.300119865927218,spring
Sydney,2010-05-10,20.615073284870057,spring
Sydney,2010-05-11,12.969174795014432,spring
Sydney,2010-05-12,17.475346268472556,spring
Sydney,2010-05-13,20.727826107487193,spring
Sydney,2010-05-14,19.59623312683828,spring
Sydney,2010-05-15,19.777512241210143,spring
Sydney,2010-05-16,19.411550042592026,spring
Sydney,2010-05-17,19.35451231402199,spring
Sydney,2010-05-18,20.99623878509705,spring
Sydney,2010-05-19,15.052739810561825,spring
Sydney,2010-05-20,17.28019792317257,spring
Sydney,2010-05-21,18.671210371758626,spring
Sydney,2010-05-22,14.573370935996707,spring
Sydney,2010-05-23,17.15601148259565,spring
Sydney,2010-05-24,18.478471687046497,spring
Sydney,2010-05-25,4.829403906437822,spring
Sydney,2010-05-26,13.634785326480994,spring
Sydney,2010-05-27,15.184662302835331,spring
Sydney,2010-05-28,21.022418012457905,spring
Sydney,2010-05-29,14.102938925662757,spring
Sydney,2010-05-30,14.73886478861997,spring
Sydney,2010-05-31,17.663034125191636,spring
Sydney,2010-06-01,26.025558063041125,summer
Sydney,2010-06-02,22.492239015694718,summer
Sydney,2010-06-03,33.74841973724993,summer
Sydney,2010-06-04,21.343684365216305,summer
Sydney,2010-06-05,29.434108393990563,summer
Sydney,2010-06-06,18.47295225154742,summer
Sydney,2010-06-07,21.05074292663106,summer
Sydney,2010-06-08,17.01130671605261,summer
Sydney,2010-06-09,23.65608254855566,summer
Sydney,2010-06-10,27.509385284356995,summer
Sydney,2010-06-11,22.54983137705716,summer
Sydney,2010-06-12,21.185335227067263,summer
Sydney,2010-06-13,32.74672101644444,summer
Sydney,2010-06-14,29.311520996402777,summer
Sydney,2010-06-15,25.310117244039798,summer
Sydney,2010-06-16,20.317328563932442,summer
Sydney,2010-06-17,28.590130884399446,summer
Sydney,2010-06-18,31.402770746553163,summer
Sydney,2010-06-19,28.13410072248702,summer
Sydney,2010-06-20,25.12943752019903,summer
Sydney,2010-06-21,25.256027734022975,summer
Sydney,2010-06-22,26.403279748292704,summer
Sydney,2010-06-23,9.215283818503192,summer
Sydney,2010-06-24,25.58366035372232,summer
Sydney,2010-06-25,28.771535410984548,summer
Sydney,2010-06-26,25.465139506346794,summer
Sydney,2010-06-27,20.098683631762995,summer
Sydney,2010-06-28,28.40100123713233,summer
Sydney,2010-06-29,30.345809384969495,summer
Sydney,2010-06-30,25.997835595213513,summer
Sydney,2010-07-01,25.288573520923,summer
Sydney,2010-07-02,20.586678782554255,summer
Sydney,2010-07-03,23.668008880723374,summer
Sydney,2010-07-04,36.25629491461797,summer
Sydney,2010-07-05,26.944586300541268,summer
Sydney,2010-07-06,26.02694972747539,summer
Sydney,2010-07-07,22.151677895150414,summer
Sydney,2010-07-08,20.497960186872675,summer
Sydney,2010-07-09,26.281440202559306,summer
Sydney,2010-07-10,23.098832021241538,summer
Sydney,2010-07-11,28.35249006026075,summer
Sydney,2010-07-12,22.628721112614237,summer
Sydney,2010-07-13,24.2352368442777,summer
Sydney,2010-07-14,19.939716157795313,summer
Sydney,2010-07-15,25.035801509009787,summer
Sydney,2010-07-16,20.363104766248046,summer
Sydney,2010-07-17,28.49958122084261,summer
Sydney,2010-07-18,14.98174173800507,summer
Sydney,2010-07-19,18.145240746871316,summer
Sydney,2010-07-20,26.742288447872248,summer
Sydney,2010-07-21,24.19857017481677,summer
Sydney,2010-07-22,19.290440779632952,summer
Sydney,2010-07-23,20.955544569529277,summer
Sydney,2010-07-24,22.57508674912163,summer
Sydney,2010-07-25,26.15104197270167,summer
Sydney,2010-07-26,25.619364526688116,summer
Sydney,2010-07-27,21.163112294547638,summer
Sydney,2010-07-28,27.864479327240105,summer
Sydney,2010-07-29,26.613661396365423,summer
Sydney,2010-07-30,23.6534273993987,summer
Sydney,2010-07-31,25.787930424559526,summer
Sydney,2010-08-01,28.22169324966463,summer
Sydney,2010-08-02,24.989318412236894,summer
Sydney,2010-08-03,14.458026613498552,summer
Sydney,2010-08-04,34.91133210353633,summer
Sydney,2010-08-05,30.032709230520965,summer
Sydney,2010-08-06,30.02240807572675,summer
Sydney,2010-08-07,35.870121847833545,summer
Sydney,2010-08-08,20.7123162970568,summer
Sydney,2010-08-09,29.089632326293657,summer
Sydney,2010-08-10,28.23889803192976,summer
Sydney,2010-08-11,30.32377964427969,summer
Sydney,2010-08-12,23.01865400645857,summer
Sydney,2010-08-13,32.543375609725445,summer
Sydney,2010-08-14,12.489584789578211,summer
Sydney,2010-08-15,24.728742152587152,summer
Sydney,2010-08-16,18.362280926992327,summer
Sydney,2010-08-17,32.011211731099756,summer
Sydney,2010-08-18,21.55146777756687,summer
Sydney,2010-08-19,25.374234723055157,summer
Sydney,2010-08-20,28.108811640378654,summer
Sydney,2010-08-21,34.06066279033067,summer
Sydney,2010-08-22,27.42447594539388,summer
Sydney,2010-08-23,24.04289618368537,summer
Sydney,2010-08-24,36.444645508723525,summer
Sydney,2010-08-25,24.502363126705212,summer
Sydney,2010-08-26,36.62545036527995,summer
Sydney,2010-08-27,24.751368704066532,summer
Sydney,2010-08-28,35.744147819889875,summer
Sydney,2010-08-29,27.66338711985469,summer
Sydney,2010-08-30,21.638824328089722,summer
Sydney,2010-08-31,22.110911470342426,summer
Sydney,2010-09-01,24.344599855660686,autumn
Sydney,2010-09-02,19.404096996424745,autumn
Sydney,2010-09-03,22.90287756037864,autumn
Sydney,2010-09-04,27.072804620360714,autumn
Sydney,2010-09-05,17.239341027706917,autumn
Sydney,2010-09-06,24.765249867990722,autumn
Sydney,2010-09-07,23.464153325211615,autumn
Sydney,2010-09-08,22.65513591257685,autumn
Sydney,2010-09-09,18.78186691239829,autumn
Sydney,2010-09-10,20.265498551029268,autumn
Sydney,2010-09-11,18.940408763599237,autumn
Sydney,2010-09-12,21.710193382220375,autumn
Sydney,2010-09-13,16.61339013522828,autumn
Sydney,2010-09-14,22.44071215201755,autumn
Sydney,2010-09-15,15.745530959018115,autumn
Sydney,2010-09-16,19.676154685087404,autumn
Sydney,2010-09-17,18.783343906427607,autumn
Sydney,2010-09-18,21.13444445805469,autumn
Sydney,2010-09-19,18.54743637711649,autumn
Sydney,2010-09-20,13.903177992680188,autumn
Sydney,2010-09-21,14.698867294914614,autumn
Sydney,2010-09-22,24.139025206322604,autumn
Sydney,2010-09-23,30.096182729705404,autumn
Sydney,2010-09-24,28.882780430317794,autumn
Sydney,2010-09-25,23.369246265890876,autumn
Sydney,2010-09-26,24.72652663499268,autumn
Sydney,2010-09-27,21.850090922670926,autumn
Sydney,2010-09-28,20.034118015353755,autumn
Sydney,2010-09-29,26.834667767705646,autumn
Sydney,2010-09-30,16.222213583240052,autumn
Sydney,2010-10-01,19.618950129514314,autumn
Sydney,2010-10-02,22.359485447294208,autumn
Sydney,2010-10-03,19.49329632597513,autumn
Sydney,2010-10-04,24.276950537334717,autumn
Sydney,2010-10-05,25.056228593883194,autumn
Sydney,2010-10-06,19.68675090661212,autumn
Sydney,2010-10-07,23.685366710378457,autumn
Sydney,2010-10-08,19.480080418125482,autumn
Sydney,2010-10-09,27.212714888744866,autumn
Sydney,2010-10-10,16.02740509781396,autumn
Sydney,2010-10-11,19.939618245667823,autumn
Sydney,2010-10-12,25.815047909298812,autumn
Sydney,2010-10-13,23.46372020423807,autumn
Sydney,2010-10-14,17.978800159993963,autumn
Sydney,2010-10-15,13.498016572155656,autumn
Sydney,2010-10-16,17.69193136919021,autumn
Sydney,2010-10-17,22.69774678489751,autumn
Sydney,2010-10-18,16.327938726583145,autumn
Sydney,2010-10-19,14.820214997924285,autumn
Sydney,2010-10-20,20.338434927041657,autumn
Sydney,2010-10-21,24.672604326880666,autumn
Sydney,2010-10-22,27.533701534012305,autumn
Sydney,2010-10-23,13.982376095789919,autumn
Sydney,2010-10-24,22.22902190478741,autumn
Sydney,2010-10-25,21.725593942271654,autumn
Sydney,2010-10-26,22.54089327984862,autumn
Sydney,2010-10-27,23.257035882914423,autumn
Sydney,2010-10-28,20.508202694643124,autumn
Sydney,2010-10-29,15.476019536630055,autumn
Sydney,2010-10-30,17.37939294118857,autumn
Sydney,2010-10-31,11.140162243863795,autumn
Sydney,2010-11-01,12.24407763401979,autumn
Sydney,2010-11-02,24.9831051007184,autumn
Sydney,2010-11-03,22.790603562930944,autumn
Sydney,2010-11-04,19.30955370120004,autumn
Sydney,2010-11-05,17.54681013106889,autumn
Sydney,2010-11-06,21.843529006878104,autumn
Sydney,2010-11-07,25.822637216449284,autumn
Sydney,2010-11-08,17.788756084554695,autumn
Sydney,2010-11-09,23.331537694893825,autumn
Sydney,2010-11-10,23.84713944730575,autumn
Sydney,2010-11-11,15.4309532756937,autumn
Sydney,2010-11-12,16.879849421603144,autumn
Sydney,2010-11-13,21.068408636515038,autumn
Sydney,2010-11-14,22.9467657520775,autumn
Sydney,2010-11-15,25.927924950616315,autumn
Sydney,2010-11-16,20.95654977306185,autumn
Sydney,2010-11-17,16.102285259565196,autumn
Sydney,2010-11-18,21.90013783570653,autumn
Sydney,2010-11-19,17.719698630441144,autumn
Sydney,2010-11-20,16.305865058111,autumn
Sydney,2010-11-21,19.808849223828116,autumn
Sydney,2010-11-22,19.365598719273386,autumn
Sydney,2010-11-23,8.16452018040944,autumn
Sydney,2010-11-24,22.46366303668672,autumn
Sydney,2010-11-25,21.432676134417687,autumn
Sydney,2010-11-26,20.898141516449986,autumn
Sydney,2010-11-27,23.761070521129408,autumn
Sydney,2010-11-28,27.44569558960096,autumn
Sydney,2010-11-29,22.618009602573167,autumn
Sydney,2010-11-30,21.233636858208246,autumn
Sydney,2010-12-01,2.6821171474299774,winter
Sydney,2010-12-02,16.183151737380612,winter
Sydney,2010-12-03,12.554768155009045,winter
Sydney,2010-12-04,13.786295970693736,winter
Sydney,2010-12-05,2.435285826963021,winter
Sydney,2010-12-06,8.975739050566107,winter
Sydney,2010-12-07,12.542990802075717,winter
Sydney,2010-12-08,13.551114669951694,winter
Sydney,2010-12-09,11.99871742087376,winter
Sydney,2010-12-10,4.686908331434033,winter
Sydney,2010-12-11,14.019893258725288,winter
Sydney,2010-12-12,1.6583717457516034,winter
Sydney,2010-12-13,14.803833813710721,winter
Sydney,2010-12-14,14.988933119799528,winter
Sydney,2010-12-15,9.324894956830065,winter
Sydney,2010-12-16,14.180108932160985,winter
Sydney,2010-12-17,15.035885229109503,winter
Sydney,2010-12-18,12.84122209010501,winter
Sydney,2010-12-19,10.395405391734663,winter
Sydney,2010-12-20,14.966863126586468,winter
Sydney,2010-12-21,15.826643417956149,winter
Sydney,2010-12-22,15.304794041150863,winter
Sydney,2010-12-23,14.165424141385337,winter
Sydney,2010-12-24,13.42808739083444,winter
Sydney,2010-12-25,7.548211309677309,winter
Sydney,2010-12-26,18.30080923917557,winter
Sydney,2010-12-27,10.432468616717797,winter
Sydney,2010-12-28,16.179636662066414,winter
Sydney,2010-12-29,9.60881614721379,winter
Sydney,2010-12-30,3.307064778573567,winter
Sydney,2010-12-31,8.726089356290647,winter
Sydney,2011-01-01,12.150865451225068,winter
Sydney,2011-01-02,13.949811878377947,winter
Sydney,2011-01-03,12.155052916835789,winter
Sydney,2011-01-04,13.3646455678916,winter
Sydney,2011-01-05,14.36086421447047,winter
Sydney,2011-01-06,13.865679907136101,winter
Sydney,2011-01-07,10.606387029152986,winter
Sydney,2011-01-08,6.886764689745451,winter
Sydney,2011-01-09,4.368059316498473,winter
Sydney,2011-01-10,9.420028080439737,winter
Sydney,2011-01-11,7.645989816140119,winter
Sydney,2011-01-12,14.206276398789644,winter
Sydney,2011-01-13,16.54995015365422,winter
Sydney,2011-01-14,8.073322222853182,winter
Sydney,2011-01-15,11.069394568495898,winter
Sydney,2011-01-16,10.078456317378718,winter
Sydney,2011-01-17,8.266499074447252,winter
Sydney,2011-01-18,7.88434879432291,winter
Sydney,2011-01-19,5.584128219800878,winter
Sydney,2011-01-20,16.34598296878199,winter
Sydney,2011-01-21,12.205505757372265,winter
Sydney,2011-01-22,19.49677191462973,winter
Sydney,2011-01-23,9.117344796833356,winter
Sydney,2011-01-24,10.779321389261384,winter
Sydney,2011-01-25,11.986574639670065,winter
Sydney,2011-01-26,12.05320794468315,winter
Sydney,2011-01-27,3.7914337563697664,winter
Sydney,2011-01-28,7.284033738093278,winter
Sydney,2011-01-29,11.185287813772112,winter
Sydney,2011-01-30,-2.854464611174185,winter
Sydney,2011-01-31,18.8502838803103,winter
Sydney,2011-02-01,13.720710781688812,winter
Sydney,2011-02-02,8.552856262637432,winter
Sydney,2011-02-03,14.092019226806405,winter
Sydney,2011-02-04,8.882453708041266,winter
Sydney,2011-02-05,6.609992170978893,winter
Sydney,2011-02-06,2.7256335233190487,winter
Sydney,2011-02-07,15.540225629647374,winter
Sydney,2011-02-08,9.625179685663209,winter
Sydney,2011-02-09,8.970493675296618,winter
Sydney,2011-02-10,-0.1564343898669982,winter
Sydney,2011-02-11,12.686173456166832,winter
Sydney,2011-02-12,9.235631888463143,winter
Sydney,2011-02-13,22.24125965669885,winter
Sydney,2011-02-14,6.1637019117280385,winter
Sydney,2011-02-15,8.763810100251476,winter
Sydney,2011-02-16,14.821769240147418,winter
Sydney,2011-02-17,9.977308228847994,winter
Sydney,2011-02-18,13.160017882409747,winter
Sydney,2011-02-19,8.38463374486988,winter
Sydney,2011-02-20,-1.4066673651375403,winter
Sydney,2011-02-21,10.662282015351384,winter
Sydney,2011-02-22,14.470446714657696,winter
Sydney,2011-02-23,14.455442828455295,winter
Sydney,2011-02-24,15.539018129723804,winter
Sydney,2011-02-25,9.42845403817903,winter
Sydney,2011-02-26,11.782078598008043,winter
Sydney,2011-02-27,18.874370656623903,winter
Sydney,2011-02-28,13.052890808482104,winter
Sydney,2011-03-01,9.996987794438535,spring
Sydney,2011-03-02,20.281605922877265,spring
Sydney,2011-03-03,9.175885686746375,spring
Sydney,2011-03-04,11.425775327092454,spring
Sydney,2011-03-05,27.777853436477006,spring
Sydney,2011-03-06,21.04465403309368,spring
Sydney,2011-03-07,18.484234975584137,spring
Sydney,2011-03-08,18.5062230523461,spring
Sydney,2011-03-09,9.495475072100042,spring
Sydney,2011-03-10,17.786340236566723,spring
Sydney,2011-03-11,14.202592227002942,spring
Sydney,2011-03-12,24.90807858165276,spring
Sydney,2011-03-13,19.17009441026093,spring
Sydney,2011-03-14,29.149936629293826,spring
Sydney,2011-03-15,18.736666072691545,spring
Sydney,2011-03-16,18.244081360562774,spring
Sydney,2011-03-17,20.583653470949614,spring
Sydney,2011-03-18,19.894079461013405,spring
Sydney,2011-03-19,11.054442173423446,spring
Sydney,2011-03-20,19.32335252056316,spring
Sydney,2011-03-21,16.662789566690037,spring
Sydney,2011-03-22,23.76542226366589,spring
Sydney,2011-03-23,14.777255254604222,spring
Sydney,2011-03-24,27.18856815060337,spring
Sydney,2011-03-25,26.864289416067717,spring
Sydney,2011-03-26,24.48545719299777,spring
